,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
1741,14,14,3,18.1,977.0,50.55,34.825
1742,15,14,3,19.7,975.75,41.3,35.65
1743,16,14,3,17.0,974.95,37.55,36.265
1744,17,14,3,18.0,974.7,36.05,35.86
1745,18,14,3,19.8,974.65,36.8,34.835
1746,19,14,3,25.8,975.1,41.7,33.03
1747,20,14,3,26.7,976.2,48.4,31.93
1748,21,14,3,26.7,977.0,50.4,31.33
1749,22,14,3,25.9,977.6,54.75,30.635
1750,23,14,3,25.0,978.05,62.1,29.03
1751,24,14,3,23.7,978.25,68.8,27.89
1752,1,15,3,23.1,978.0,72.55,26.905
1753,2,15,3,22.3,977.55,75.45,26.135
1754,3,15,3,21.7,976.8,77.2,25.49
1755,4,15,3,21.1,976.3,78.15,25.115
1756,5,15,3,21.9,976.25,80.15,24.59
1757,6,15,3,20.5,976.75,82.6,23.965
1758,7,15,3,17.0,978.05,83.8,23.76
1759,8,15,3,16.8,979.3,85.65,24.23
1760,9,15,3,17.3,979.75,77.1,27.27
1761,10,15,3,17.9,979.65,73.25,29.19
1762,11,15,3,11.0,980.05,68.4,30.745
1763,12,15,3,17.2,979.3,62.8,32.745
1764,13,15,3,17.4,978.05,59.3,33.485
1765,14,15,3,17.8,976.95,53.8,34.745
1766,15,15,3,18.1,976.0,52.5,34.445
1767,16,15,3,19.1,975.25,49.45,35.41
1768,17,15,3,18.5,974.85,47.8,34.875
1769,18,15,3,19.5,975.05,49.7,34.455
1770,19,15,3,23.9,975.9,55.6,31.285
1771,20,15,3,25.4,977.1,57.65,30.395
1772,21,15,3,27.0,977.95,59.8,29.51
1773,22,15,3,25.9,978.9,69.35,27.605
1774,23,15,3,23.9,979.2,68.4,25.405
1775,24,15,3,22.3,979.45,69.2,24.69
1776,1,16,3,21.2,978.9,72.4,24.095
1777,2,16,3,21.0,977.95,76.35,23.295
1778,3,16,3,20.9,977.05,80.85,22.91
1779,4,16,3,20.9,976.9,82.55,22.61
1780,5,16,3,20.7,976.9,84.7,22.455
1781,6,16,3,20.1,977.3,84.7,22.63
1782,7,16,3,16.9,978.15,85.4,22.42
1783,8,16,3,17.1,979.15,86.35,23.535
1784,9,16,3,16.9,980.05,86.9,26.21
1785,10,16,3,17.5,980.45,81.55,28.34
1786,11,16,3,17.8,980.6,72.8,29.83
1787,12,16,3,18.4,980.05,66.85,32.395
1788,13,16,3,19.0,978.75,61.25,33.34
1789,14,16,3,19.2,977.75,56.05,34.73
1790,15,16,3,19.6,976.9,52.8,34.24
1791,16,16,3,17.9,975.9,50.0,35.09
1792,17,16,3,11.2,975.0,47.65,33.295
1793,18,16,3,16.6,977.0,88.25,21.125
1794,19,16,3,20.7,976.95,97.55,23.39
1795,20,16,3,22.6,978.45,90.2,23.93
1796,21,16,3,21.7,978.6,84.9,24.155
1797,22,16,3,20.2,980.35,86.0,24.41
1798,23,16,3,19.3,981.85,87.05,24.04
1799,24,16,3,17.5,982.65,87.75,23.015
1800,1,17,3,16.8,981.9,90.55,22.945
1801,2,17,3,16.8,980.5,87.2,23.015
1802,3,17,3,16.6,978.8,88.7,22.87
1803,4,17,3,16.7,978.05,89.95,22.455
1804,5,17,3,16.9,979.2,91.95,22.455
1805,6,17,3,16.9,979.8,92.1,22.32
1806,7,17,3,15.9,980.6,92.95,22.3
1807,8,17,3,15.5,981.2,92.8,22.84
1808,9,17,3,15.2,982.05,90.9,23.46
1809,10,17,3,14.2,982.35,87.6,24.86
1810,11,17,3,14.2,982.55,82.1,25.405
1811,12,17,3,13.0,982.25,81.7,27.26
1812,13,17,3,15.7,980.8,78.75,28.835
1813,14,17,3,16.9,979.5,72.55,30.14
1814,15,17,3,17.7,978.1,67.05,32.655
1815,16,17,3,18.2,977.45,62.6,32.81
1816,17,17,3,18.5,977.3,62.45,32.035
1817,18,17,3,19.1,977.25,63.65,31.565
1819,20,17,3,24.1,978.3,71.25,28.52
1820,21,17,3,25.4,979.0,78.05,27.38
1821,22,17,3,23.7,979.5,81.65,26.94
1822,23,17,3,22.4,979.45,84.35,26.05
1823,24,17,3,20.7,979.45,87.35,25.32
1824,1,18,3,16.8,979.2,89.45,24.63
1825,2,18,3,16.8,978.5,91.1,24.305
1826,3,18,3,16.6,978.05,92.3,23.76
1827,4,18,3,16.7,977.45,93.8,23.685
1828,5,18,3,16.9,977.2,93.8,23.51
1829,6,18,3,16.9,977.35,94.5,23.305
1830,7,18,3,15.9,978.05,95.1,22.93
1831,8,18,3,15.5,979.05,95.35,23.785
1832,9,18,3,15.2,979.85,90.8,26.035
1833,10,18,3,14.2,980.3,79.65,28.69
1834,11,18,3,14.2,980.45,63.1,30.635
1835,12,18,3,13.0,980.0,60.6,30.495
1836,13,18,3,15.7,979.0,58.0,32.135
1837,14,18,3,16.9,978.0,50.65,33.445
1838,15,18,3,17.7,976.7,46.6,34.305
1839,16,18,3,18.2,975.9,42.6,35.37
1840,17,18,3,18.5,975.5,41.1,35.73
1841,18,18,3,19.1,975.4,44.45,34.075
1843,20,18,3,24.1,976.6,57.5,30.36
1844,21,18,3,25.4,977.15,61.0,29.24
1845,22,18,3,23.7,977.7,65.6,28.22
1846,23,18,3,22.4,978.25,70.35,27.445
1847,24,18,3,20.7,978.6,72.85,27.15
1848,1,19,3,21.5,978.3,76.3,26.415
1849,2,19,3,21.3,977.5,80.2,25.72
1850,3,19,3,20.6,977.15,83.75,25.09
1851,4,19,3,20.4,976.9,86.9,24.435
1852,5,19,3,21.2,977.2,89.6,24.075
1853,6,19,3,21.7,977.3,91.3,23.955
1854,7,19,3,17.1,977.65,92.25,23.725
1855,8,19,3,16.8,978.4,92.3,24.79
1856,9,19,3,16.8,979.3,89.9,26.085
1857,10,19,3,17.1,979.7,83.05,27.955
1858,11,19,3,17.5,979.85,73.85,29.655
1859,12,19,3,18.4,979.5,67.95,31.51
1860,13,19,3,18.3,978.75,63.05,31.725
1861,14,19,3,18.3,977.35,58.8,33.365
1862,15,19,3,14.9,976.1,55.65,33.675
1863,16,19,3,20.3,975.0,53.3,34.665
1864,17,19,3,20.5,974.05,51.65,34.625
1865,18,19,3,20.8,974.0,53.35,33.265
1866,19,19,3,26.4,974.6,60.4,31.69
1867,20,19,3,26.9,975.8,64.55,30.66
1868,21,19,3,27.1,976.95,69.7,29.575
1869,22,19,3,26.2,977.8,73.15,28.83
1870,23,19,3,24.7,978.35,75.35,28.085
1871,24,19,3,23.1,978.75,81.05,26.965
1872,1,20,3,20.9,978.75,80.65,25.915
1873,2,20,3,20.3,978.1,82.8,25.27
1874,3,20,3,20.2,977.65,82.65,25.11
1875,4,20,3,19.6,977.25,83.55,24.645
1876,5,20,3,20.7,977.4,84.8,24.355
1877,6,20,3,21.5,978.15,87.5,23.595
1878,7,20,3,17.7,978.8,88.4,23.86
1879,8,20,3,16.6,979.15,89.85,24.1
1880,9,20,3,17.2,980.0,86.7,26.675
1881,10,20,3,17.5,980.65,78.1,28.915
1882,11,20,3,16.9,980.55,72.3,30.33
1883,12,20,3,18.6,979.55,66.5,31.37
1884,13,20,3,17.7,978.65,66.2,31.05
1885,14,20,3,18.7,977.15,64.4,32.42
1886,15,20,3,19.3,976.05,59.8,33.98
1887,16,20,3,19.5,975.2,58.5,33.51
1888,17,20,3,19.9,974.3,58.85,33.26
1889,18,20,3,20.9,973.7,59.1,32.675
1890,19,20,3,25.5,974.4,62.7,31.31
1891,20,20,3,26.0,975.3,67.2,30.36
1892,21,20,3,26.5,976.3,70.15,29.865
1893,22,20,3,25.5,977.1,72.15,29.2
1894,23,20,3,24.7,977.85,75.6,28.335
1895,24,20,3,23.8,978.45,79.15,27.58
1896,1,21,3,23.3,978.15,83.15,27.04
1897,2,21,3,22.6,978.2,79.65,26.34
1898,3,21,3,22.1,977.6,77.05,25.065
1899,4,21,3,22.0,977.35,81.75,24.46
1900,5,21,3,22.0,977.85,79.4,24.65
1901,6,21,3,21.0,977.35,84.25,24.23
1902,7,21,3,18.4,977.4,89.45,23.75
1903,8,21,3,16.8,978.65,89.15,24.425
1904,9,21,3,16.9,979.5,85.0,25.11
1905,10,21,3,17.4,980.0,82.05,26.46
1906,11,21,3,19.2,979.85,77.8,28.52
1907,12,21,3,19.1,979.5,72.05,29.7
1908,13,21,3,18.5,978.4,69.6,30.165
1909,14,21,3,18.6,977.5,66.6,31.51
1910,15,21,3,16.0,976.2,61.25,32.14
1911,16,21,3,17.2,974.95,58.85,33.005
1912,17,21,3,18.1,974.45,59.05,29.605
1913,18,21,3,19.8,974.5,79.55,26.95
1914,19,21,3,24.9,975.05,78.8,27.325
1915,20,21,3,25.1,976.0,83.9,25.38
1916,21,21,3,24.7,977.35,87.2,24.87
1917,22,21,3,23.6,978.65,86.15,24.505
1918,23,21,3,22.1,978.75,85.35,24.075
1919,24,21,3,20.8,978.55,88.1,23.565
1920,1,22,3,20.5,978.5,89.05,23.86
1921,2,22,3,16.1,978.65,89.35,23.56
1922,3,22,3,18.4,977.8,92.1,22.87
1923,4,22,3,18.6,977.1,94.3,22.68
1924,5,22,3,19.2,977.25,95.55,22.575
1925,6,22,3,20.7,977.5,95.15,22.945
1926,7,22,3,17.6,978.35,94.05,23.005
1927,8,22,3,14.0,979.4,92.65,23.53
1928,9,22,3,16.0,980.45,90.85,24.24
1929,10,22,3,15.6,982.3,91.6,23.365
1930,11,22,3,6.9,982.3,93.9,23.665
1931,12,22,3,16.5,982.1,90.6,24.715
1932,13,22,3,16.5,981.4,88.9,25.05
1933,14,22,3,16.7,980.1,85.0,26.995
1934,15,22,3,17.3,977.9,72.75,29.755
1936,17,22,3,18.5,976.2,60.25,30.19
1937,18,22,3,19.5,976.3,64.2,29.36
1938,19,22,3,23.5,976.7,68.6,28.395
1939,20,22,3,23.9,977.35,72.7,27.69
1940,21,22,3,23.0,978.2,75.2,27.27
1941,22,22,3,23.2,978.95,77.5,26.67
1942,23,22,3,21.4,979.2,83.15,26.135
1943,24,22,3,19.8,979.65,85.5,25.78
1944,1,23,3,19.3,979.65,86.45,25.295
1945,2,23,3,18.5,978.9,88.75,24.665
1946,3,23,3,18.0,978.35,90.45,24.4
1947,4,23,3,18.2,978.35,92.2,23.87
1948,5,23,3,18.3,978.45,92.3,23.795
1949,6,23,3,16.9,978.65,92.8,23.59
1950,7,23,3,16.0,979.2,93.4,23.35
1951,8,23,3,16.0,979.7,93.25,24.3
1952,9,23,3,15.9,980.6,86.85,26.29
1953,10,23,3,16.8,981.3,78.05,27.84
1954,11,23,3,16.1,981.25,67.45,30.765
1955,12,23,3,17.1,980.35,58.25,32.64
1956,13,23,3,17.8,979.3,51.55,34.005
1957,14,23,3,18.2,978.15,47.25,35.265
1958,15,23,3,18.2,976.95,42.4,36.135
1959,16,23,3,18.6,976.2,42.0,35.7
1960,17,23,3,18.6,975.85,44.2,35.54
1961,18,23,3,20.1,976.0,47.45,33.76
1962,19,23,3,25.7,976.65,54.5,31.725
1963,20,23,3,27.0,977.15,59.65,30.41
1964,21,23,3,27.7,977.75,62.4,29.45
1965,22,23,3,26.8,978.4,63.9,29.025
1966,23,23,3,24.3,979.05,68.95,27.815
1967,24,23,3,22.7,979.3,71.8,27.69
1968,1,24,3,21.9,979.0,76.05,26.56
1969,2,24,3,21.2,978.65,81.25,25.405
1970,3,24,3,21.0,978.2,80.95,24.92
1971,4,24,3,20.8,977.6,83.8,24.48
1972,5,24,3,20.1,977.5,85.6,24.205
1973,6,24,3,19.1,977.8,88.15,23.855
1974,7,24,3,18.3,978.45,90.8,23.895
1975,8,24,3,17.3,979.4,91.45,24.495
1976,9,24,3,16.4,980.2,88.45,26.01
1977,10,24,3,15.8,980.5,81.9,28.31
1978,11,24,3,15.8,980.45,74.25,29.89
1979,12,24,3,15.8,979.85,69.3,31.14
1980,13,24,3,17.2,979.15,64.7,32.63
1981,14,24,3,17.4,977.9,56.95,33.745
1982,15,24,3,18.8,976.95,51.2,34.915
1983,16,24,3,17.9,976.3,47.85,35.555
1984,17,24,3,19.0,976.0,45.1,34.68
1985,18,24,3,20.1,976.05,56.95,33.015
1986,19,24,3,25.4,976.75,60.55,31.69
1987,20,24,3,27.0,977.7,63.9,30.535
1988,21,24,3,27.1,978.6,65.45,29.615
1989,22,24,3,25.3,979.2,68.15,28.89
1990,23,24,3,22.6,980.15,69.05,28.52
1991,24,24,3,20.8,980.8,74.05,26.77
1992,1,25,3,20.2,980.4,72.05,25.49
1993,2,25,3,19.8,979.25,72.8,25.26
1994,3,25,3,19.6,978.15,75.55,25.115
1995,4,25,3,19.6,977.45,79.55,24.8
1996,5,25,3,17.5,977.35,81.2,24.125
1997,6,25,3,19.2,978.25,81.65,23.485
1998,7,25,3,5.0,979.1,84.6,22.645
1999,8,25,3,14.3,979.7,82.4,24.485
2000,9,25,3,15.1,980.3,77.25,26.65
2001,10,25,3,15.2,981.05,66.85,28.255
2002,11,25,3,16.9,981.5,58.15,29.83
2003,12,25,3,16.4,980.8,50.0,31.42
2004,13,25,3,17.2,979.65,49.45,32.345
2005,14,25,3,17.7,978.4,51.35,32.155
